#time,	RhoI from block 1 to block 8
0	0.02	0.018	0.0205	0.019	0.02	0.0185	0.022	0.0235	
1	0.022	0.023	0.02	0.0245	0.024	0.0185	0.0185	0.0245	
2	0.0225	0.0245	0.0205	0.0245	0.024	0.0195	0.0225	0.0245	
3	0.021	0.021	0.023	0.0235	0.023	0.021	0.021	0.025	
4	0.0225	0.021	0.0215	0.0235	0.0235	0.0205	0.0215	0.024	
5	0.023	0.022	0.022	0.023	0.022	0.0205	0.0205	0.026	
6	0.02	0.017	0.022	0.022	0.021	0.0175	0.0205	0.0225	
7	0.02	0.02	0.019	0.0205	0.019	0.018	0.0205	0.018	
8	0.0255	0.025	0.0245	0.0255	0.0255	0.023	0.0245	0.028	
9	0.0245	0.025	0.023	0.0255	0.0255	0.023	0.022	0.028	
10	0.023	0.0215	0.0195	0.0225	0.0245	0.0195	0.0205	0.0245	
11	0.0235	0.022	0.022	0.022	0.0225	0.021	0.021	0.0235	
12	0.0185	0.016	0.018	0.0225	0.021	0.019	0.017	0.021	
13	0.021	0.0225	0.0205	0.0195	0.0215	0.02	0.018	0.0195	
14	0.0205	0.021	0.02	0.0215	0.022	0.02	0.022	0.0235	
15	0.023	0.023	0.022	0.0225	0.021	0.0215	0.0215	0.0255	
16	0.0255	0.025	0.0245	0.0255	0.0255	0.023	0.0245	0.028	
17	0.0245	0.025	0.0215	0.0255	0.025	0.0225	0.0225	0.028	
18	0.021	0.02	0.0185	0.022	0.023	0.0185	0.022	0.025	
19	0.021	0.0215	0.018	0.02	0.019	0.0205	0.02	0.023	
20	0.0185	0.019	0.019	0.0225	0.023	0.02	0.022	0.022	
21	0.0215	0.022	0.022	0.0225	0.0225	0.0205	0.022	0.024	
22	0.0205	0.0225	0.0195	0.0235	0.0245	0.0195	0.023	0.026	
23	0.0235	0.0215	0.0195	0.022	0.023	0.0205	0.0215	0.0245	
24	0.0255	0.025	0.0245	0.0255	0.0255	0.023	0.0245	0.028	
25	0.0185	0.0185	0.019	0.022	0.0195	0.0205	0.018	0.0215	
26	0.023	0.0175	0.018	0.0215	0.021	0.019	0.017	0.0225	
27	0.021	0.0215	0.019	0.023	0.0195	0.0195	0.021	0.0225	
28	0.022	0.0235	0.02	0.0215	0.0225	0.0205	0.022	0.024	
29	0.0225	0.0215	0.0195	0.0225	0.0235	0.0205	0.0195	0.0255	
30	0.02	0.021	0.019	0.021	0.0205	0.018	0.0175	0.0215	
31	0.018	0.02	0.0205	0.02	0.019	0.017	0.0185	0.0235	
32	0.0255	0.025	0.0245	0.0255	0.0255	0.023	0.0245	0.028	
33	0.0225	0.0215	0.021	0.025	0.023	0.02	0.023	0.027	
34	0.0225	0.025	0.021	0.023	0.024	0.02	0.0225	0.0255	
35	0.021	0.0215	0.0215	0.023	0.02	0.02	0.021	0.0265	
36	0.0195	0.0195	0.022	0.0185	0.0205	0.017	0.02	0.023	
37	0.017	0.019	0.015	0.0215	0.022	0.0185	0.0195	0.022	
38	0.0215	0.0205	0.022	0.018	0.0215	0.0195	0.018	0.021	
39	0.021	0.018	0.0195	0.0205	0.019	0.019	0.02	0.0205	
40	0.0255	0.025	0.0245	0.0255	0.0255	0.023	0.0245	0.028	
41	0.0245	0.024	0.0205	0.025	0.025	0.0225	0.0235	0.0275	
42	0.0195	0.0195	0.0195	0.0215	0.02	0.0195	0.0195	0.021	
43	0.0185	0.0205	0.019	0.017	0.0205	0.0185	0.02	0.022	
44	0.0215	0.0215	0.0205	0.0215	0.019	0.02	0.021	0.0235	
45	0.0185	0.0175	0.017	0.0185	0.0205	0.0205	0.0225	0.0245	
46	0.0195	0.02	0.021	0.0245	0.021	0.02	0.0215	0.024	
47	0.021	0.0215	0.02	0.0225	0.023	0.0195	0.0215	0.0255	
48	0.0255	0.025	0.0245	0.0255	0.0255	0.023	0.0245	0.028	
49	0.0215	0.02	0.021	0.02	0.0205	0.0175	0.02	0.024	
50	0.019	0.023	0.0185	0.023	0.0215	0.018	0.02	0.02	
51	0.021	0.021	0.02	0.022	0.0215	0.019	0.0215	0.0235	
52	0.021	0.02	0.02	0.021	0.022	0.019	0.02	0.021	
53	0.0205	0.0215	0.019	0.022	0.0215	0.019	0.0185	0.0255	
54	0.02	0.0205	0.0205	0.0205	0.022	0.0165	0.017	0.0225	
55	0.021	0.022	0.0195	0.019	0.019	0.019	0.018	0.0225	
56	0.0255	0.025	0.0245	0.0255	0.0255	0.023	0.0245	0.028	
57	0.02	0.021	0.0215	0.022	0.021	0.019	0.0195	0.023	
58	0.0225	0.023	0.0195	0.0235	0.021	0.0215	0.022	0.021	
59	0.0235	0.0215	0.0205	0.0235	0.022	0.02	0.0195	0.024	
60	0.021	0.021	0.019	0.0225	0.0185	0.017	0.0215	0.0215	
61	0.0195	0.017	0.0195	0.0205	0.0215	0.021	0.02	0.0245	
62	0.0235	0.0205	0.0195	0.0185	0.0185	0.017	0.0175	0.021	
63	0.02	0.0185	0.0215	0.0215	0.021	0.0165	0.0215	0.024	
64	0.0255	0.025	0.0245	0.0255	0.0255	0.023	0.0245	0.028	
65	0.0225	0.024	0.0215	0.024	0.0235	0.0195	0.0225	0.026	
66	0.022	0.02	0.02	0.0225	0.0225	0.0185	0.0195	0.0245	
67	0.0225	0.0215	0.0195	0.0205	0.0215	0.018	0.02	0.0215	
68	0.019	0.0205	0.019	0.0185	0.0195	0.0195	0.0225	0.0205	
69	0.019	0.022	0.0215	0.0175	0.0225	0.0165	0.0215	0.0245	
